,START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,MONTH,MONTH_1,MONTH_NAME,DAY
698,2016-08-23 08:10:00,2016-08-23 08:25:00,Business,Unknown Location,Noorpur Shahan,8.7,,8,8,August,23
699,2016-08-23 09:35:00,2016-08-23 10:09:00,Business,Noorpur Shahan,Unknown Location,7.5,,8,8,August,23
700,2016-08-23 12:59:00,2016-08-23 13:15:00,Business,Unknown Location,Noorpur Shahan,7.7,,8,8,August,23
701,2016-08-23 13:19:00,2016-08-23 13:30:00,Business,Noorpur Shahan,Islamabad,4.4,,8,8,August,23
702,2016-08-23 13:49:00,2016-08-23 14:04:00,Business,Islamabad,Unknown Location,5.0,,8,8,August,23
703,2016-08-23 15:07:00,2016-08-23 15:12:00,Business,Unknown Location,Unknown Location,1.9,,8,8,August,23
704,2016-08-23 15:15:00,2016-08-23 17:16:00,Business,Unknown Location,Unknown Location,7.9,,8,8,August,23
705,2016-08-23 17:42:00,2016-08-23 18:31:00,Business,Unknown Location,Unknown Location,17.7,,8,8,August,23
706,2016-08-24 12:05:00,2016-08-24 12:56:00,Business,Unknown Location,Unknown Location,25.2,,8,8,August,24
707,2016-08-24 13:01:00,2016-08-24 15:25:00,Business,Unknown Location,Unknown Location,96.2,,8,8,August,24
708,2016-08-25 15:17:00,2016-08-25 16:22:00,Business,Unknown Location,Unknown Location,35.0,,8,8,August,25
709,2016-08-25 16:36:00,2016-08-25 16:56:00,Business,Unknown Location,Unknown Location,5.5,,8,8,August,25
710,2016-08-25 17:19:00,2016-08-25 19:20:00,Business,Unknown Location,Unknown Location,50.4,,8,8,August,25
711,2016-08-25 19:25:00,2016-08-25 19:57:00,Business,Unknown Location,Lahore,9.2,,8,8,August,25
712,2016-08-25 22:58:00,2016-08-25 23:16:00,Business,Lahore,Unknown Location,7.3,,8,8,August,25
713,2016-08-26 09:06:00,2016-08-26 09:20:00,Business,Unknown Location,Unknown Location,5.0,,8,8,August,26
714,2016-08-26 11:14:00,2016-08-26 11:26:00,Business,Unknown Location,Unknown Location,3.8,,8,8,August,26
715,2016-08-26 12:10:00,2016-08-26 12:20:00,Business,Unknown Location,Lahore,3.9,,8,8,August,26
716,2016-08-26 14:10:00,2016-08-26 14:33:00,Business,Lahore,Lahore,7.4,,8,8,August,26
717,2016-08-26 15:23:00,2016-08-26 15:35:00,Business,Lahore,Lahore,1.5,,8,8,August,26
718,2016-08-26 15:59:00,2016-08-26 16:24:00,Business,Lahore,Unknown Location,7.9,,8,8,August,26
719,2016-08-26 16:55:00,2016-08-26 17:12:00,Business,Unknown Location,Lahore,2.9,,8,8,August,26
720,2016-08-26 18:42:00,2016-08-26 18:56:00,Business,Lahore,Lahore,3.4,,8,8,August,26
721,2016-08-26 19:31:00,2016-08-26 19:54:00,Business,Lahore,Lahore,3.8,,8,8,August,26
722,2016-08-26 20:06:00,2016-08-26 20:16:00,Business,Lahore,Unknown Location,5.9,,8,8,August,26
723,2016-08-27 09:34:00,2016-08-27 10:11:00,Business,Unknown Location,Lahore,9.6,,8,8,August,27
724,2016-08-27 11:47:00,2016-08-27 12:06:00,Business,Lahore,Lahore,7.0,,8,8,August,27
725,2016-08-27 12:12:00,2016-08-27 12:17:00,Business,Lahore,Lahore,0.9,,8,8,August,27
726,2016-08-27 14:01:00,2016-08-27 15:44:00,Business,Lahore,Unknown Location,86.6,,8,8,August,27
727,2016-08-27 16:15:00,2016-08-27 19:13:00,Business,Unknown Location,Unknown Location,156.9,,8,8,August,27
728,2016-08-28 09:57:00,2016-08-28 10:18:00,Business,Unknown Location,Noorpur Shahan,10.1,,8,8,August,28
729,2016-08-28 16:39:00,2016-08-28 16:55:00,Business,Noorpur Shahan,Islamabad,6.2,,8,8,August,28
730,2016-08-28 17:37:00,2016-08-28 17:55:00,Business,Islamabad,Islamabad,5.3,,8,8,August,28
731,2016-08-28 21:15:00,2016-08-28 21:59:00,Business,Islamabad,Unknown Location,12.1,,8,8,August,28
732,2016-08-29 12:02:00,2016-08-29 12:31:00,Business,Unknown Location,Islamabad,10.8,,8,8,August,29
733,2016-08-29 13:38:00,2016-08-29 13:48:00,Business,Islamabad,Islamabad,4.3,,8,8,August,29
734,2016-08-29 14:31:00,2016-08-29 14:41:00,Business,Islamabad,Islamabad,2.5,,8,8,August,29
735,2016-08-29 14:49:00,2016-08-29 15:04:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,8,8,August,29
736,2016-08-29 15:49:00,2016-08-29 15:59:00,Business,Unknown Location,Islamabad,2.8,,8,8,August,29
737,2016-08-29 16:06:00,2016-08-29 16:21:00,Business,Islamabad,Unknown Location,4.0,,8,8,August,29
738,2016-08-29 17:24:00,2016-08-29 17:41:00,Business,Unknown Location,Islamabad,5.5,,8,8,August,29
739,2016-08-29 18:27:00,2016-08-29 18:36:00,Business,Islamabad,Islamabad,2.6,,8,8,August,29
740,2016-08-30 11:53:00,2016-08-30 12:05:00,Business,Unknown Location,Unknown Location,2.1,,8,8,August,30
741,2016-08-30 12:46:00,2016-08-30 13:09:00,Business,Unknown Location,Islamabad,8.8,,8,8,August,30
742,2016-08-30 13:25:00,2016-08-30 13:46:00,Business,Islamabad,Islamabad,4.4,,8,8,August,30
743,2016-08-30 14:00:00,2016-08-30 14:20:00,Business,Islamabad,Unknown Location,5.3,,8,8,August,30
744,2016-08-30 17:27:00,2016-08-30 18:09:00,Business,Unknown Location,Unknown Location,13.0,,8,8,August,30
745,2016-09-01 11:51:00,2016-09-01 12:24:00,Business,Unknown Location,Islamabad,13.0,,9,9,September,1
746,2016-09-01 17:21:00,2016-09-01 17:36:00,Business,Islamabad,Unknown Location,10.6,,9,9,September,1
747,2016-09-01 18:49:00,2016-09-01 19:08:00,Business,Unknown Location,Unknown Location,2.2,,9,9,September,1
748,2016-09-02 11:37:00,2016-09-02 12:24:00,Business,Unknown Location,Islamabad,9.2,,9,9,September,2
749,2016-09-02 18:56:00,2016-09-02 19:37:00,Business,Unknown Location,Unknown Location,12.9,,9,9,September,2
750,2016-09-05 10:25:00,2016-09-05 10:44:00,Business,Unknown Location,R?walpindi,17.2,,9,9,September,5
751,2016-09-06 17:49:00,2016-09-06 17:49:00,Business,Unknown Location,Unknown Location,69.1,,9,9,September,6
752,2016-09-10 10:28:00,2016-09-10 10:45:00,Business,Unknown Location,Unknown Location,2.8,,9,9,September,10
753,2016-09-11 09:51:00,2016-09-11 09:55:00,Business,Unknown Location,Unknown Location,8.6,,9,9,September,11
754,2016-09-11 21:40:00,2016-09-11 21:42:00,Business,Unknown Location,Unknown Location,9.8,,9,9,September,11
755,2016-09-12 08:07:00,2016-09-12 08:12:00,Business,Unknown Location,Unknown Location,3.6,,9,9,September,12
756,2016-09-12 11:15:00,2016-09-12 11:24:00,Business,Unknown Location,Unknown Location,1.7,,9,9,September,12
757,2016-09-12 13:04:00,2016-09-12 13:44:00,Business,Unknown Location,Unknown Location,11.5,,9,9,September,12
758,2016-09-13 16:56:00,2016-09-13 17:02:00,Business,Unknown Location,Unknown Location,0.7,,9,9,September,13
759,2016-09-14 11:55:00,2016-09-14 11:59:00,Business,Unknown Location,Unknown Location,0.7,,9,9,September,14
760,2016-09-15 20:33:00,2016-09-15 20:38:00,Business,Unknown Location,Unknown Location,0.9,,9,9,September,15
761,2016-09-16 07:08:00,2016-09-16 07:08:00,Business,Unknown Location,Unknown Location,1.6,,9,9,September,16
762,2016-09-18 18:07:00,2016-09-18 18:11:00,Business,Unknown Location,Unknown Location,9.4,,9,9,September,18
763,2016-09-19 06:18:00,2016-09-19 06:49:00,Business,R?walpindi,Unknown Location,18.2,,9,9,September,19
764,2016-09-19 14:40:00,2016-09-19 14:56:00,Business,Unknown Location,Islamabad,10.5,,9,9,September,19
765,2016-09-19 16:23:00,2016-09-19 16:31:00,Business,Islamabad,Unknown Location,5.7,,9,9,September,19
766,2016-09-19 17:36:00,2016-09-19 18:20:00,Business,Unknown Location,Unknown Location,18.0,,9,9,September,19
767,2016-09-19 19:10:00,2016-09-19 19:49:00,Business,Unknown Location,Islamabad,18.3,,9,9,September,19
768,2016-09-20 11:29:00,2016-09-20 11:48:00,Business,Islamabad,Unknown Location,16.5,,9,9,September,20
769,2016-09-20 20:47:00,2016-09-20 22:47:00,Business,Unknown Location,R?walpindi,9.6,,9,9,September,20
770,2016-09-23 13:15:00,2016-09-23 13:40:00,Business,Karachi,Karachi,2.9,,9,9,September,23
771,2016-09-24 14:34:00,2016-09-24 15:15:00,Business,Karachi,Unknown Location,8.2,,9,9,September,24
772,2016-09-24 20:29:00,2016-09-24 20:33:00,Business,Unknown Location,Unknown Location,2.4,,9,9,September,24
773,2016-09-27 08:33:00,2016-09-27 08:35:00,Business,Unknown Location,Unknown Location,5.8,,9,9,September,27
774,2016-09-27 13:21:00,2016-09-27 14:43:00,Business,Lahore,Lahore,9.8,,9,9,September,27
775,2016-09-27 19:14:00,2016-09-27 20:34:00,Business,Lahore,Unknown Location,7.3,,9,9,September,27
776,2016-09-27 21:01:00,2016-09-28 02:37:00,Business,Unknown Location,Unknown Location,195.6,,9,9,September,27
777,2016-09-28 17:21:00,2016-09-28 19:36:00,Business,Islamabad,Unknown Location,20.5,,9,9,September,28
778,2016-09-29 16:13:00,2016-09-29 18:47:00,Business,Unknown Location,Islamabad,12.6,,9,9,September,29
779,2016-09-30 17:39:00,2016-09-30 20:20:00,Business,Islamabad,Islamabad,37.7,,9,9,September,30
780,2016-09-30 20:59:00,2016-09-30 22:34:00,Business,Islamabad,Unknown Location,16.7,,9,9,September,30
781,2016-10-03 17:09:00,2016-10-03 17:12:00,Business,Unknown Location,Islamabad,10.5,,10,10,October,3
782,2016-10-03 18:17:00,2016-10-03 18:34:00,Business,Islamabad,Islamabad,2.8,,10,10,October,3
783,2016-10-03 18:51:00,2016-10-03 19:01:00,Business,Islamabad,Islamabad,1.6,,10,10,October,3
784,2016-10-03 22:04:00,2016-10-03 22:33:00,Business,Islamabad,Unknown Location,12.7,,10,10,October,3
785,2016-10-04 09:50:00,2016-10-04 10:52:00,Business,Unknown Location,Unknown Location,28.6,,10,10,October,4
786,2016-10-04 12:17:00,2016-10-04 12:18:00,Business,Unknown Location,Unknown Location,15.1,,10,10,October,4
787,2016-10-06 08:49:00,2016-10-06 11:36:00,Business,Unknown Location,R?walpindi,17.9,,10,10,October,6
788,2016-10-06 17:23:00,2016-10-06 17:40:00,Business,R?walpindi,Unknown Location,112.6,,10,10,October,6
789,2016-10-06 18:37:00,2016-10-06 18:39:00,Business,Unknown Location,Unknown Location,18.4,,10,10,October,6
790,2016-10-06 19:46:00,2016-10-06 20:26:00,Business,Unknown Location,Unknown Location,13.8,,10,10,October,6
791,2016-10-07 10:56:00,2016-10-07 10:59:00,Business,Unknown Location,Lahore,33.2,,10,10,October,7
792,2016-10-07 11:27:00,2016-10-07 11:50:00,Business,Lahore,Lahore,2.6,,10,10,October,7
793,2016-10-07 13:52:00,2016-10-07 14:08:00,Business,Lahore,Unknown Location,5.8,,10,10,October,7
794,2016-10-07 14:29:00,2016-10-07 15:11:00,Business,Unknown Location,Lahore,8.3,,10,10,October,7
795,2016-10-07 15:47:00,2016-10-07 16:02:00,Business,Lahore,Lahore,2.4,,10,10,October,7
796,2016-10-07 18:08:00,2016-10-07 18:27:00,Business,Lahore,Lahore,3.1,,10,10,October,7
797,2016-10-07 18:33:00,2016-10-07 19:01:00,Business,Lahore,Lahore,6.1,,10,10,October,7
798,2016-10-08 15:03:00,2016-10-08 15:03:00,Business,Karachi,Karachi,3.6,,10,10,October,8
799,2016-10-08 18:15:00,2016-10-08 18:18:00,Business,Karachi,Unknown Location,8.0,,10,10,October,8
800,2016-10-09 14:04:00,2016-10-09 14:23:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,10,10,October,9
801,2016-10-10 17:22:00,2016-10-10 17:28:00,Business,Islamabad,Islamabad,1.7,,10,10,October,10
802,2016-10-10 17:33:00,2016-10-10 18:13:00,Business,Islamabad,Unknown Location,9.5,,10,10,October,10
803,2016-10-11 01:27:00,2016-10-11 02:08:00,Business,Unknown Location,R?walpindi,17.1,Meeting,10,10,October,11
804,2016-10-12 19:18:00,2016-10-12 19:21:00,Business,R?walpindi,Unknown Location,18.4,,10,10,October,12
805,2016-10-13 11:20:00,2016-10-13 11:58:00,Business,Unknown Location,Islamabad,9.8,,10,10,October,13
806,2016-10-13 12:08:00,2016-10-13 12:14:00,Business,Islamabad,Islamabad,1.0,,10,10,October,13
807,2016-10-13 13:02:00,2016-10-13 13:02:00,Business,Islamabad,Islamabad,0.7,,10,10,October,13
808,2016-10-13 13:37:00,2016-10-13 13:46:00,Business,Islamabad,Islamabad,2.3,,10,10,October,13
809,2016-10-13 16:08:00,2016-10-13 16:53:00,Business,Islamabad,Unknown Location,10.9,,10,10,October,13
810,2016-10-14 08:50:00,2016-10-14 09:44:00,Business,Unknown Location,R?walpindi,12.7,,10,10,October,14
811,2016-10-14 10:16:00,2016-10-14 10:52:00,Business,R?walpindi,Unknown Location,12.4,,10,10,October,14
812,2016-10-14 15:56:00,2016-10-14 16:20:00,Business,Unknown Location,Unknown Location,3.8,,10,10,October,14
813,2016-10-14 23:54:00,2016-10-15 02:06:00,Business,Unknown Location,R?walpindi,17.0,Meeting,10,10,October,14
814,2016-10-15 22:28:00,2016-10-15 22:48:00,Business,Morrisville,Morrisville,6.2,,10,10,October,15
815,2016-10-16 00:01:00,2016-10-16 00:14:00,Business,Morrisville,Cary,3.1,,10,10,October,16
816,2016-10-16 12:52:00,2016-10-16 13:11:00,Business,Cary,Durham,10.5,Meeting,10,10,October,16
817,2016-10-16 14:40:00,2016-10-16 15:01:00,Business,Durham,Morrisville,8.1,,10,10,October,16
818,2016-10-16 15:10:00,2016-10-16 15:19:00,Business,Morrisville,Cary,3.1,,10,10,October,16
819,2016-10-16 19:27:00,2016-10-16 19:33:00,Business,Whitebridge,Parkway,2.1,Meeting,10,10,October,16
820,2016-10-16 20:30:00,2016-10-16 20:39:00,Business,Cary,Morrisville,4.3,,10,10,October,16
821,2016-10-16 21:34:00,2016-10-16 21:41:00,Business,Morrisville,Cary,2.5,Meal/Entertain,10,10,October,16
822,2016-10-17 15:19:00,2016-10-17 15:57:00,Business,Cary,Raleigh,20.6,,10,10,October,17
823,2016-10-17 16:29:00,2016-10-17 17:11:00,Business,Raleigh,Cary,17.6,,10,10,October,17
824,2016-10-17 18:02:00,2016-10-17 18:16:00,Business,Cary,Apex,5.6,,10,10,October,17
825,2016-10-17 18:31:00,2016-10-17 18:45:00,Business,Apex,Apex,3.3,,10,10,October,17
826,2016-10-17 19:08:00,2016-10-17 19:25:00,Business,Apex,Cary,5.3,,10,10,October,17
827,2016-10-18 08:12:00,2016-10-18 08:22:00,Business,Whitebridge,Edgehill Farms,3.3,,10,10,October,18
828,2016-10-18 08:53:00,2016-10-18 09:02:00,Business,Edgehill Farms,Whitebridge,3.3,,10,10,October,18
829,2016-10-18 10:41:00,2016-10-18 11:09:00,Business,Cary,Morrisville,7.9,Temporary Site,10,10,October,18
830,2016-10-18 18:12:00,2016-10-18 18:33:00,Business,Oakland,Emeryville,13.0,,10,10,October,18
831,2016-10-18 19:03:00,2016-10-18 19:13:00,Business,Emeryville,Berkeley,3.0,,10,10,October,18
832,2016-10-18 20:31:00,2016-10-18 20:37:00,Business,Berkeley,Emeryville,3.0,,10,10,October,18
833,2016-10-19 09:33:00,2016-10-19 09:47:00,Business,Emeryville,Oakland,3.8,,10,10,October,19
834,2016-10-19 09:54:00,2016-10-19 10:21:00,Business,Oakland,San Francisco,9.5,,10,10,October,19
835,2016-10-19 13:45:00,2016-10-19 13:56:00,Business,SOMISSPO,French Quarter,1.7,,10,10,October,19
836,2016-10-19 14:02:00,2016-10-19 14:31:00,Business,San Francisco,Berkeley,10.8,,10,10,October,19
837,2016-10-19 15:44:00,2016-10-19 16:02:00,Business,West Berkeley,North Berkeley Hills,4.1,,10,10,October,19
838,2016-10-19 16:06:00,2016-10-19 16:19:00,Business,North Berkeley Hills,Southside,2.2,,10,10,October,19
839,2016-10-19 16:33:00,2016-10-19 17:01:00,Business,Berkeley,Emeryville,4.6,,10,10,October,19
840,2016-10-20 11:26:00,2016-10-20 11:34:00,Business,Emeryville,Berkeley,3.1,,10,10,October,20
841,2016-10-20 12:19:00,2016-10-20 13:17:00,Business,Berkeley,San Jose,47.7,,10,10,October,20
842,2016-10-20 20:44:00,2016-10-20 21:37:00,Business,San Jose,Emeryville,44.6,,10,10,October,20
843,2016-10-21 10:06:00,2016-10-21 10:21:00,Business,Emeryville,Oakland,13.2,,10,10,October,21
844,2016-10-22 00:54:00,2016-10-22 01:09:00,Business,Morrisville,Cary,8.7,,10,10,October,22
845,2016-10-22 13:26:00,2016-10-22 14:03:00,Business,Cary,Raleigh,17.2,,10,10,October,22
846,2016-10-22 17:08:00,2016-10-22 17:55:00,Business,Raleigh,Cary,14.0,,10,10,October,22
847,2016-10-23 09:24:00,2016-10-23 10:05:00,Business,Cary,Raleigh,28.1,,10,10,October,23
848,2016-10-23 12:17:00,2016-10-23 12:59:00,Business,Raleigh,Cary,28.2,,10,10,October,23
849,2016-10-23 19:04:00,2016-10-23 19:14:00,Business,Cary,Morrisville,3.1,Meal/Entertain,10,10,October,23
850,2016-10-23 21:10:00,2016-10-23 21:25:00,Business,Morrisville,Cary,3.1,Customer Visit,10,10,October,23
851,2016-10-24 14:57:00,2016-10-24 15:26:00,Business,Cary,Durham,16.4,,10,10,October,24
852,2016-10-24 15:33:00,2016-10-24 16:13:00,Business,Durham,Morrisville,15.4,,10,10,October,24
853,2016-10-24 16:34:00,2016-10-24 16:41:00,Business,Morrisville,Cary,2.2,,10,10,October,24
854,2016-10-25 13:27:00,2016-10-25 14:08:00,Business,Cary,Apex,11.2,,10,10,October,25
855,2016-10-25 15:04:00,2016-10-25 15:11:00,Business,Apex,Eagle Rock,2.2,,10,10,October,25
856,2016-10-25 15:16:00,2016-10-25 15:33:00,Business,Eagle Rock,Cary,3.6,,10,10,October,25
857,2016-10-25 20:00:00,2016-10-25 20:11:00,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,10,10,October,25
858,2016-10-25 20:54:00,2016-10-25 21:03:00,Business,Savon Height,Parkway,4.9,,10,10,October,25
859,2016-10-25 22:24:00,2016-10-25 22:45:00,Business,Parkway,Whitebridge,8.7,Errand/Supplies,10,10,October,25
860,2016-10-26 19:25:00,2016-10-26 19:31:00,Business,Whitebridge,Parkway,2.1,Meeting,10,10,October,26
861,2016-10-26 20:53:00,2016-10-26 21:03:00,Business,Parkway,Whitebridge,2.1,,10,10,October,26
862,2016-10-27 18:51:00,2016-10-27 19:16:00,Business,Cary,Morrisville,8.4,Meeting,10,10,October,27
863,2016-10-27 19:20:00,2016-10-27 19:35:00,Business,Morrisville,Morrisville,5.9,,10,10,October,27
864,2016-10-27 19:52:00,2016-10-27 20:21:00,Business,Huntington Woods,Huntington Woods,12.1,,10,10,October,27
865,2016-10-27 20:47:00,2016-10-27 20:54:00,Business,Huntington Woods,Weston,3.9,,10,10,October,27
866,2016-10-27 21:26:00,2016-10-27 21:48:00,Business,Morrisville,Cary,6.2,,10,10,October,27
867,2016-10-28 11:34:00,2016-10-28 11:52:00,Business,Cary,Durham,10.4,Meeting,10,10,October,28
868,2016-10-28 13:06:00,2016-10-28 13:36:00,Business,Durham,Cary,9.9,Meeting,10,10,October,28
869,2016-10-28 15:53:00,2016-10-28 17:59:00,Business,Cary,Winston Salem,107.0,Meeting,10,10,October,28
870,2016-10-28 18:13:00,2016-10-28 20:07:00,Business,Winston Salem,Asheville,133.6,Meeting,10,10,October,28
871,2016-10-28 20:13:00,2016-10-28 22:00:00,Business,Asheville,Topton,91.8,Meeting,10,10,October,28
872,2016-10-29 15:22:00,2016-10-29 17:05:00,Business,Topton,Hayesville,40.7,Meeting,10,10,October,29
873,2016-10-29 17:13:00,2016-10-29 19:19:00,Business,Hayesville,Topton,75.7,,10,10,October,29
874,2016-10-30 07:49:00,2016-10-30 08:30:00,Business,Topton,Bryson City,29.8,,10,10,October,30
875,2016-10-30 09:07:00,2016-10-30 10:09:00,Business,Bryson City,Bryson City,16.3,,10,10,October,30
876,2016-10-30 10:11:00,2016-10-30 10:38:00,Business,Bryson City,Bryson City,6.5,,10,10,October,30
877,2016-10-30 10:51:00,2016-10-30 11:21:00,Business,Bryson City,Bryson City,6.3,,10,10,October,30
878,2016-10-30 12:24:00,2016-10-30 12:35:00,Business,Bryson City,Almond,6.6,,10,10,October,30
879,2016-10-30 12:58:00,2016-10-30 13:18:00,Business,Almond,Bryson City,15.2,,10,10,October,30
880,2016-10-30 13:24:00,2016-10-30 14:37:00,Business,Bryson City,Asheville,68.4,,10,10,October,30
881,2016-10-30 15:22:00,2016-10-30 18:23:00,Business,Asheville,Mebane,195.9,,10,10,October,30
882,2016-10-30 18:26:00,2016-10-30 19:39:00,Business,Mebane,Cary,45.2,,10,10,October,30
883,2016-10-31 18:11:00,2016-10-31 18:20:00,Business,Cary,Morrisville,3.2,,10,10,October,31
884,2016-10-31 18:47:00,2016-10-31 19:16:00,Business,Morrisville,Raleigh,10.3,,10,10,October,31
885,2016-10-31 20:18:00,2016-10-31 20:44:00,Business,Raleigh,Cary,13.1,,10,10,October,31
886,2016-10-31 21:45:00,2016-10-31 22:10:00,Business,Savon Height,Whitebridge,9.6,Errand/Supplies,10,10,October,31
887,2016-11-01 11:50:00,2016-11-01 12:27:00,Business,Cary,Durham,16.5,,11,11,November,1
888,2016-11-01 16:29:00,2016-11-01 17:02:00,Business,Durham,Cary,12.8,,11,11,November,1
889,2016-11-01 17:35:00,2016-11-01 17:42:00,Business,Whitebridge,Whitebridge,1.2,,11,11,November,1
890,2016-11-01 19:14:00,2016-11-01 19:20:00,Business,Whitebridge,Whitebridge,1.0,,11,11,November,1
891,2016-11-01 19:59:00,2016-11-01 20:12:00,Business,Whitebridge,Whitebridge,4.1,,11,11,November,1
892,2016-11-01 20:41:00,2016-11-01 20:55:00,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain,11,11,November,1
893,2016-11-02 15:10:00,2016-11-02 15:18:00,Business,Whitebridge,Westpark Place,1.4,,11,11,November,2
894,2016-11-02 15:45:00,2016-11-02 15:52:00,Business,Westpark Place,Whitebridge,1.8,,11,11,November,2
895,2016-11-02 16:46:00,2016-11-02 17:11:00,Business,Cary,Morrisville,8.5,Meeting,11,11,November,2
896,2016-11-02 17:34:00,2016-11-02 17:49:00,Business,Morrisville,Morrisville,5.0,,11,11,November,2
897,2016-11-02 17:53:00,2016-11-02 18:00:00,Business,Morrisville,Cary,3.8,,11,11,November,2
898,2016-11-03 11:28:00,2016-11-03 11:34:00,Business,Whitebridge,Hazelwood,2.5,,11,11,November,3
899,2016-11-03 12:43:00,2016-11-03 12:49:00,Business,Hazelwood,Whitebridge,2.4,,11,11,November,3
900,2016-11-03 13:42:00,2016-11-03 13:47:00,Business,Whitebridge,Westpark Place,1.4,,11,11,November,3
901,2016-11-03 14:13:00,2016-11-03 14:26:00,Business,Westpark Place,Whitebridge,1.8,,11,11,November,3
902,2016-11-03 18:51:00,2016-11-03 19:08:00,Business,Cary,Morrisville,3.1,Meal/Entertain,11,11,November,3
903,2016-11-03 22:46:00,2016-11-03 22:58:00,Business,Morrisville,Cary,3.1,Customer Visit,11,11,November,3
904,2016-11-04 10:02:00,2016-11-04 10:18:00,Business,Cary,Morrisville,7.9,Temporary Site,11,11,November,4
905,2016-11-04 18:14:00,2016-11-04 18:21:00,Business,San Jose,Santa Clara,3.8,,11,11,November,4
906,2016-11-04 21:04:00,2016-11-04 21:20:00,Business,Agnew,Cory,4.3,,11,11,November,4
907,2016-11-04 22:12:00,2016-11-04 22:25:00,Business,Cory,Agnew,3.9,,11,11,November,4
908,2016-11-05 08:34:00,2016-11-05 08:43:00,Business,Agnew,Renaissance,2.2,,11,11,November,5
909,2016-11-05 17:29:00,2016-11-05 17:40:00,Business,Renaissance,Agnew,2.8,,11,11,November,5
910,2016-11-05 19:20:00,2016-11-05 19:28:00,Business,Agnew,Agnew,2.2,,11,11,November,5
911,2016-11-06 10:50:00,2016-11-06 11:04:00,Business,Agnew,Renaissance,2.4,,11,11,November,6
912,2016-11-06 16:05:00,2016-11-06 16:22:00,Business,Renaissance,Agnew,2.8,Meeting,11,11,November,6
913,2016-11-06 16:27:00,2016-11-06 17:28:00,Business,Santa Clara,Berkeley,43.9,Customer Visit,11,11,November,6
914,2016-11-06 19:04:00,2016-11-06 19:12:00,Business,Downtown,West Berkeley,1.8,,11,11,November,6
915,2016-11-06 20:06:00,2016-11-06 20:21:00,Business,West Berkeley,Central,3.3,,11,11,November,6
916,2016-11-07 12:28:00,2016-11-07 12:57:00,Business,Berkeley,San Francisco,11.8,Between Offices,11,11,November,7
917,2016-11-07 19:17:00,2016-11-07 19:57:00,Business,San Francisco,Berkeley,13.2,Between Offices,11,11,November,7
918,2016-11-08 10:29:00,2016-11-08 10:57:00,Business,Berkeley,San Francisco,12.2,Between Offices,11,11,November,8
919,2016-11-08 12:16:00,2016-11-08 12:49:00,Business,San Francisco,Berkeley,11.3,Meeting,11,11,November,8
920,2016-11-08 13:41:00,2016-11-08 14:01:00,Business,Berkeley,Emeryville,3.6,,11,11,November,8
921,2016-11-08 16:21:00,2016-11-08 16:34:00,Business,Emeryville,Berkeley,3.0,,11,11,November,8
922,2016-11-09 13:08:00,2016-11-09 13:41:00,Business,Berkeley,San Francisco,11.4,,11,11,November,9
923,2016-11-09 15:58:00,2016-11-09 16:04:00,Business,NOMA,Downtown,0.9,,11,11,November,9
924,2016-11-09 17:31:00,2016-11-09 18:03:00,Business,Downtown,Sunnyside,6.2,,11,11,November,9
925,2016-11-09 18:09:00,2016-11-09 18:14:00,Business,Sunnyside,Ingleside,0.7,,11,11,November,9
926,2016-11-09 18:21:00,2016-11-09 18:35:00,Business,Ingleside,Potrero Flats,5.5,Meeting,11,11,November,9
927,2016-11-09 18:40:00,2016-11-09 19:17:00,Business,San Francisco,Oakland,12.7,Customer Visit,11,11,November,9
928,2016-11-09 20:52:00,2016-11-09 21:02:00,Business,Oakland,Berkeley,2.6,,11,11,November,9
929,2016-11-09 21:56:00,2016-11-09 22:02:00,Business,Central,Central,1.1,,11,11,November,9
930,2016-11-10 09:46:00,2016-11-10 10:15:00,Business,Berkeley,San Francisco,12.6,Temporary Site,11,11,November,10
931,2016-11-10 10:20:00,2016-11-10 10:31:00,Business,Tenderloin,SOMISSPO,1.2,,11,11,November,10
932,2016-11-10 14:57:00,2016-11-10 15:07:00,Business,SOMISSPO,Tenderloin,1.1,,11,11,November,10
933,2016-11-10 15:17:00,2016-11-10 15:22:00,Business,San Francisco,Oakland,9.9,Temporary Site,11,11,November,10
934,2016-11-10 15:30:00,2016-11-10 15:53:00,Business,Oakland,Berkeley,6.0,Meeting,11,11,November,10
935,2016-11-10 19:18:00,2016-11-10 19:21:00,Business,West Berkeley,Central,0.8,,11,11,November,10
936,2016-11-11 09:35:00,2016-11-11 10:23:00,Business,Berkeley,Menlo Park,45.9,Customer Visit,11,11,November,11
937,2016-11-11 12:58:00,2016-11-11 13:13:00,Business,Menlo Park,Palo Alto,4.0,,11,11,November,11
938,2016-11-11 14:20:00,2016-11-11 14:32:00,Business,Palo Alto,Menlo Park,2.5,,11,11,November,11
939,2016-11-11 14:39:00,2016-11-11 15:46:00,Business,Menlo Park,Berkeley,36.6,Customer Visit,11,11,November,11
940,2016-11-11 18:30:00,2016-11-11 18:43:00,Business,Central,College Avenue,2.9,,11,11,November,11
941,2016-11-11 21:08:00,2016-11-11 21:18:00,Business,College Avenue,Central,2.6,,11,11,November,11
